Record ID,Geological Group ID,CV Block ID,target,model_score,score_type,prediction,threshold,threshold_status,repeat,outer_fold,model,parameter_hash,analysis_protocol_hash,optimizer_converged,optimizer_iterations,optimizer_fit_cycles
R2373,GG0004,CVB0004,0,4.435981364746931e-10,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2374,GG0004,CVB0004,0,8.071535911393998e-10,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2375,GG0004,CVB0004,0,1.4521115979094066e-22,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2376,GG0004,CVB0004,0,9.44897840328479e-14,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2377,GG0004,CVB0004,0,3.3948210466237494e-16,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2378,GG0004,CVB0004,0,5.8202915972336776e-33,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2379,GG0004,CVB0004,0,6.764849094597396e-19,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2380,GG0004,CVB0004,0,1.3818754489969503e-08,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2381,GG0004,CVB0004,0,9.070093727062622e-18,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2382,GG0004,CVB0004,0,2.2608681433298524e-14,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2383,GG0004,CVB0004,0,2.0776439857117578e-12,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2384,GG0004,CVB0004,0,4.855674061598668e-10,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2385,GG0004,CVB0004,0,3.871661701480342e-11,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2386,GG0004,CVB0004,0,1.2433882910828572e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2387,GG0004,CVB0004,0,9.85336905582244e-19,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2388,GG0004,CVB0004,0,2.2557314867344533e-14,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2389,GG0004,CVB0004,0,5.67043375808626e-12,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2394,GG0004,CVB0004,0,0.99999510789767,predict_proba,1,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2395,GG0004,CVB0004,0,2.2873618924710697e-07,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2399,GG0004,CVB0004,0,1.568529228968234e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2417,GG0120,CVB0116,0,2.5888279475286466e-15,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2418,GG0120,CVB0116,0,1.7178918116680024e-14,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2419,GG0120,CVB0116,0,3.4139685313801638e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2420,GG0120,CVB0116,0,2.3704742878710705e-11,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2421,GG0120,CVB0116,0,5.651659585534084e-10,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2422,GG0120,CVB0116,0,1.3994167167672382e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2423,GG0120,CVB0116,0,1.3769001608556617e-05,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2424,GG0120,CVB0116,0,4.953217799931681e-09,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2425,GG0120,CVB0116,0,5.264842899721113e-13,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2426,GG0120,CVB0116,0,1.2438102746298085e-09,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2427,GG0120,CVB0116,0,2.034034205302604e-12,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2428,GG0120,CVB0116,0,0.8199383763717457,predict_proba,1,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2429,GG0120,CVB0116,0,1.876173983574015e-15,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2430,GG0120,CVB0116,0,0.00027128648669992405,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2431,GG0120,CVB0116,0,0.0023003743177524324,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2432,GG0120,CVB0116,0,2.451259639940482e-14,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2439,GG0036,CVB0033,0,9.896003871350493e-30,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2440,GG0036,CVB0033,0,4.7106721980595604e-29,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2441,GG0036,CVB0033,0,2.3651511673150554e-28,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2442,GG0036,CVB0033,0,7.703365548944106e-29,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2443,GG0036,CVB0033,0,2.035908525458976e-30,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2444,GG0036,CVB0033,0,1.7154969374509031e-31,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2445,GG0036,CVB0033,0,1.2876660352656375e-30,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2446,GG0036,CVB0033,0,3.3650570036883823e-31,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2507,GG0019,CVB0017,0,3.042037056829207e-08,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2508,GG0019,CVB0017,0,2.656841797825606e-12,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2509,GG0019,CVB0017,0,4.8491172943268515e-15,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2510,GG0019,CVB0017,0,3.121958826279579e-08,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2511,GG0019,CVB0017,0,3.934825260386553e-17,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2521,GG0008,CVB0008,0,3.5576643118627633e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2522,GG0008,CVB0008,0,5.517384520925227e-10,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2523,GG0008,CVB0008,0,0.0005640264299372952,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2524,GG0008,CVB0008,0,4.2006771837739435e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2525,GG0008,CVB0008,0,0.9999999999999993,predict_proba,1,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2526,GG0008,CVB0008,0,2.0995324788357252e-07,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2527,GG0008,CVB0008,0,0.9999562977335317,predict_proba,1,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2528,GG0008,CVB0008,0,0.0021359787114393096,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2529,GG0008,CVB0008,0,1.1375048499807536e-08,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2530,GG0008,CVB0008,0,1.579428048942224e-08,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2531,GG0008,CVB0008,0,3.6617938533691795e-07,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2532,GG0008,CVB0008,0,4.256527744531548e-08,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2533,GG0008,CVB0008,0,3.9805036049775476e-07,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2534,GG0008,CVB0008,0,3.081047631862499e-05,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2535,GG0008,CVB0008,0,4.683368145672369e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2536,GG0008,CVB0008,0,0.02939442572729812,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2537,GG0008,CVB0008,0,3.1005808881029786e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2538,GG0008,CVB0008,0,1.0,predict_proba,1,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2539,GG0008,CVB0008,0,1.0,predict_proba,1,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2540,GG0008,CVB0008,0,1.0,predict_proba,1,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2541,GG0008,CVB0008,0,0.6073636790216825,predict_proba,1,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2542,GG0008,CVB0008,0,1.0120097324182831e-09,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2543,GG0008,CVB0008,0,6.643504071553146e-09,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2544,GG0008,CVB0008,0,9.880433693407256e-10,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2545,GG0008,CVB0008,0,6.946238719979427e-07,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2546,GG0008,CVB0008,0,5.786058935612102e-10,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2547,GG0008,CVB0008,0,1.0756518821381785e-10,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2548,GG0008,CVB0008,0,6.978700209705409e-15,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2549,GG0008,CVB0008,0,4.741755934763215e-10,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2550,GG0008,CVB0008,0,2.3003978033751593e-09,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2551,GG0008,CVB0008,0,1.6182275587912918e-05,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2552,GG0008,CVB0008,0,7.591330644177875e-05,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2553,GG0008,CVB0008,0,9.657431748244366e-08,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2554,GG0008,CVB0008,0,3.906456960377337e-09,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2555,GG0008,CVB0008,0,1.7837836657955118e-07,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2556,GG0008,CVB0008,0,1.889154038983276e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2557,GG0008,CVB0008,0,1.0749868063114151e-06,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2558,GG0008,CVB0008,0,2.6165638801625208e-05,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2559,GG0008,CVB0008,0,2.6719640508917288e-08,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2560,GG0008,CVB0008,0,0.00047619533111764763,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2561,GG0008,CVB0008,0,2.719413768022927e-11,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2562,GG0008,CVB0008,0,0.0009249349492891855,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
R2563,GG0008,CVB0008,0,0.15653033246365566,predict_proba,0,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
