study_name,model,repeat,outer_fold,trial_number,state,objective,duration_seconds,parameters_json,metric::average_precision,metric::balanced_accuracy_at_0_5,metric::complexity,metric::f1_at_0_5,metric::fold_auc_sd,metric::keyboard_interrupt_retries,metric::optimizer_converged_fraction,metric::optimizer_fit_cycles_max,metric::optimizer_iterations_max,metric::parameter_hash,metric::roc_auc
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_RF_r1_f4,RF,1,4,32,COMPLETE,0.8372448979591837,8.021444,"{""max_depth"": 18, ""max_features"": 0.25661993180896975, ""min_samples_leaf"": 11, ""n_estimators"": 411}",0.6121665668480154,0.6928571428571428,672.5454545454545,0.56,0.0220726120397282,0,1.0,1.0,0.0,f1388bc1723344c9400bad0eeacb7ab573f65c14d479a9ecf68d9c25e4e57673,0.8372448979591837
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_RF_r1_f4,RF,1,4,33,COMPLETE,0.8316326530612245,11.200011,"{""max_depth"": 18, ""max_features"": 0.8943045231482385, ""min_samples_leaf"": 11, ""n_estimators"": 319}",0.6299631905103878,0.7464285714285714,522.0,0.6415094339622641,0.0313615466919706,0,1.0,1.0,0.0,72ea58e8bdd566ce98cf79a24dae2c8087c82922acf85226c46b90e0550dccb1,0.8316326530612245
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_RF_r1_f4,RF,1,4,34,COMPLETE,0.8326530612244898,7.910645,"{""max_depth"": 19, ""max_features"": 0.3002372500947841, ""min_samples_leaf"": 9, ""n_estimators"": 394}",0.5988990174977585,0.6928571428571428,831.7777777777778,0.56,0.0158905632077659,0,1.0,1.0,0.0,4b44223a8015577f0ac68869a2956c8b8f7fd883ed0fe4e0dc7aa16b0e920be6,0.8326530612244898
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_RF_r1_f4,RF,1,4,35,COMPLETE,0.8326530612244898,7.454761,"{""max_depth"": 16, ""max_features"": 0.4108010570629508, ""min_samples_leaf"": 10, ""n_estimators"": 348}",0.6006891973333912,0.7285714285714285,556.8,0.6153846153846154,0.0262851192634205,0,1.0,1.0,0.0,55bb3fa0134f6cc37210b3ee72fdf724938aefbd2f9d8d61cc2bcbb41df3bd32,0.8326530612244898
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_RF_r1_f4,RF,1,4,36,COMPLETE,0.8341836734693877,8.774637,"{""max_depth"": 18, ""max_features"": 0.3341000736280558, ""min_samples_leaf"": 11, ""n_estimators"": 430}",0.5980123836520664,0.6928571428571428,703.6363636363636,0.56,0.0186127314851811,0,1.0,1.0,0.0,806429f5973bbca64a2a255a1aecb0e4d62dd3733022dd25f71958a49b53c571,0.8341836734693877
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_RF_r1_f4,RF,1,4,37,COMPLETE,0.835204081632653,7.519232,"{""max_depth"": null, ""max_features"": 0.45222938410912206, ""min_samples_leaf"": 9, ""n_estimators"": 336}",0.6183721458492842,0.7464285714285714,1120.0,0.6415094339622641,0.0264980253929087,0,1.0,1.0,0.0,ce02bc27c45a93293e0259ac286327e08284f395c57df8e1735c782eb682f015,0.835204081632653
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_RF_r1_f4,RF,1,4,38,COMPLETE,0.8362244897959183,9.214572,"{""max_depth"": 20, ""max_features"": 0.28875849389014774, ""min_samples_leaf"": 10, ""n_estimators"": 475}",0.6084768934472551,0.7107142857142856,950.0,0.5882352941176471,0.0219061844615093,0,1.0,1.0,0.0,4a0a7b6325526cd64b959b9ca8066e36dd94c1ff50079ac2879de04b293557d8,0.8362244897959183
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_RF_r1_f4,RF,1,4,39,COMPLETE,0.8301020408163264,19.099693,"{""max_depth"": null, ""max_features"": 0.556291089753911, ""min_samples_leaf"": 8, ""n_estimators"": 784}",0.6072391901962667,0.7642857142857142,2940.0,0.6666666666666666,0.0120286990137851,0,1.0,1.0,0.0,1b242f1cb5f4842642ac55b7e9f55569d1016fe2b0ee998da2387e0860267b69,0.8301020408163264
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,0,COMPLETE,0.7826530612244897,0.752664,"{""C"": 0.07772292000714927, ""gamma"": 0.010801344398133506}",0.5511422999561983,0.5,1.9244288105676648,0.0,0.0417455752379071,0,1.0,1.0,0.0,ada130505d79537fb0906a33359efaacbc725b5040cef6d9534826f45d52c5d5,0.7826530612244897
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,1,COMPLETE,0.7994897959183673,0.982309,"{""C"": 0.010645366382356533, ""gamma"": 0.033024587269250304}",0.5607718948087109,0.5,1.5461294983241016,0.0,0.0413671033154229,0,1.0,1.0,0.0,541e4c3a143c041c880d83ffda5bd4bdd2ed777ded29786e8fa64256f1024eef,0.7994897959183673
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,2,COMPLETE,0.7454081632653061,0.504281,"{""C"": 29.780371610597314, ""gamma"": 0.00041178927777271154}",0.5395754292915044,0.5964285714285714,3.099025648162703,0.391304347826087,0.0632110982280265,0,1.0,1.0,0.0,343ab8f6139d6c9bef9fd5e6d5e6085f2147d4c8fc438997b7565d5f8a4d1a28,0.7454081632653061
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,3,COMPLETE,0.7489795918367347,0.770797,"{""C"": 0.03700429645618995, ""gamma"": 0.0011308903649870227}",0.5547139310416057,0.5,0.6254960640605318,0.0,0.0582396960790711,0,1.0,1.0,0.0,12edee0455188e6c708b62bc52b7db899a474783efceffab080d50f50a80e7e2,0.7489795918367347
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,4,COMPLETE,0.7454081632653061,0.98515,"{""C"": 0.016791683436865663, ""gamma"": 0.00036741702124578647}",0.5263511277049305,0.5,-0.198084279181075,0.0,0.049686204599196,0,1.0,1.0,0.0,12caf314bcac9bd8997b33674949e818997b0fc63974ec210df8d38153b3e8cf,0.7454081632653061
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,5,COMPLETE,0.753061224489796,0.846188,"{""C"": 11.210456023364413, ""gamma"": 0.0012754942655805737}",0.5462971039850247,0.6607142857142857,3.15869342301014,0.5098039215686274,0.0656624884783832,0,1.0,1.0,0.0,cb25edd0ccb186d3a40e0682f75f43a8cba3249d174fc3250e4a3d899fe8d7ef,0.753061224489796
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,6,COMPLETE,0.7566326530612245,0.73019,"{""C"": 22.158085510875583, ""gamma"": 0.0028889265336345545}",0.5267554516511453,0.7035714285714285,3.807769443374249,0.576271186440678,0.0915588353732349,0,1.0,1.0,0.0,2dce787b7760769f75fde9858b8756eabb642d24305f0cde4c73e30f8541ee94,0.7566326530612245
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,7,COMPLETE,0.7489795918367348,0.54816,"{""C"": 30.09170049557059, ""gamma"": 0.002344104572705367}",0.5151104327956861,0.7035714285714285,3.850272481531056,0.576271186440678,0.0876235658055181,0,1.0,1.0,0.0,6bd1a433d1694467e765a2a36d09695a47404fcdb71f8ad7f7e1a6da879f144c,0.7489795918367348
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,8,COMPLETE,0.7377551020408163,0.94938,"{""C"": 0.16332480278342051, ""gamma"": 2.028604549478411e-05}",0.5171795260037892,0.5,-0.3057052871559347,0.0,0.0545428205161596,0,1.0,1.0,0.0,a9f85d51cfb404527d3ee1ca673a1d137d8f4ca1f2271825d868f952995f5b08,0.7377551020408163
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,9,COMPLETE,0.7704081632653061,0.6907,"{""C"": 8.382748684131572, ""gamma"": 0.006882489173809507}",0.5510951686048277,0.7178571428571429,3.7617625387723175,0.5964912280701754,0.0810377072495669,0,1.0,1.0,0.0,57313f2d1ebdd11c9f1170505561a4e31efe2dd2e50f645c07faea109fa1d935,0.7704081632653061
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,10,COMPLETE,0.8025510204081633,0.742989,"{""C"": 0.5504353588629666, ""gamma"": 0.09654470040784104}",0.6107324444170265,0.7285714285714285,3.725479744977403,0.6153846153846154,0.0301909739523411,0,1.0,1.0,0.0,0467d59f152b8f1167a18694df54e356e8725269ee5c53b585992911bb52da2c,0.8025510204081633
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,11,COMPLETE,0.811734693877551,0.916406,"{""C"": 0.6596565253351586, ""gamma"": 0.07266192778743966}",0.6223703677093516,0.7392857142857143,3.6806845438353375,0.6296296296296297,0.0204583769678428,0,1.0,1.0,0.0,a038e12b88f2454385c7e96f6e2dbce96a0e9a1708ee20669641c0c8bee0bea9,0.811734693877551
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,12,COMPLETE,0.7989795918367347,0.856523,"{""C"": 0.7630670854829066, ""gamma"": 0.09867593370515933}",0.6244287256886804,0.7392857142857143,3.876817975380797,0.6296296296296297,0.0165567586645397,0,1.0,1.0,0.0,43b6c651a613873c9a122da0cf885b0b3b24a65bf7477228fec2522688f32a1a,0.7989795918367347
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,13,COMPLETE,0.8005102040816326,0.833031,"{""C"": 1.6626163245180252, ""gamma"": 0.09853943925035441}",0.6397442748850029,0.7642857142857142,4.21444619781062,0.6666666666666666,0.0302924259342986,0,1.0,1.0,0.0,3c136d91fd3c82564d0eaa8640ca4a67f46c9f4566a12680c2e10c77a465c6f6,0.8005102040816326
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,14,COMPLETE,0.7974489795918367,0.534248,"{""C"": 0.5132770084010225, ""gamma"": 0.019399597283848234}",0.5690606706523959,0.7142857142857142,2.9983683356300994,0.5925925925925926,0.0648029927313551,0,1.0,1.0,0.0,2d9b539bd422af7d38a8264501339f0e67a768c49ebb04f356dbee01c0250dc7,0.7974489795918367
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,15,COMPLETE,0.7377551020408164,0.982453,"{""C"": 3.246038818579538, ""gamma"": 4.260261515891217e-05}",0.503936255857825,0.5,1.2323610449470412,0.0,0.0535870283778361,0,1.0,1.0,0.0,9e6ccfc6b931808e786f68a3a0829efd88b23eb1f7949be0f80a3342faf23fb9,0.7377551020408164
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,16,COMPLETE,0.8056122448979592,0.869597,"{""C"": 0.18899173708676675, ""gamma"": 0.030843587723332337}",0.563774352128136,0.65,2.765748488813958,0.4897959183673469,0.0539866154955482,0,1.0,1.0,0.0,7dc1098885b987e4936cf4c074e0191224beabb2020046f5cfe7a489927d756f,0.8056122448979592
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,17,COMPLETE,0.8010204081632654,0.836581,"{""C"": 0.11408210796375613, ""gamma"": 0.028954473953949653}",0.5537927759035894,0.5678571428571428,2.519083182653568,0.3255813953488372,0.0394352043468667,0,1.0,1.0,0.0,9c4b365b6a9cf7fe208e492b2532ed36e6f66fbe23b60659fa82af8227c6e407,0.8010204081632654
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,18,COMPLETE,0.7428571428571428,0.830211,"{""C"": 91.49124663158987, ""gamma"": 0.00023923306604078885}",0.5057544096350046,0.6071428571428571,3.357985205361886,0.4166666666666667,0.0582429314689943,0,1.0,1.0,0.0,075fa7532500c71059a21eccee3443a8236da4ca8c6771a6b7a80d6d89d7024f,0.7428571428571428
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,19,COMPLETE,0.7622448979591836,0.890861,"{""C"": 0.25127429967774095, ""gamma"": 0.005478290798172802}",0.5577267699942445,0.5357142857142857,2.139585185734405,0.1333333333333333,0.0472053092236805,0,1.0,1.0,0.0,e50315ef3d38138487cc7a031e60fe285e205d916ebe8b2b4c6d8aef53d7c8b9,0.7622448979591836
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,20,COMPLETE,0.8107142857142857,0.463318,"{""C"": 1.8561899257070305, ""gamma"": 0.046703794377622586}",0.6343629176407476,0.7642857142857142,3.938067556002217,0.6666666666666666,0.0238761919513389,0,1.0,1.0,0.0,e47691684b8e4bd30c40dff56f3760a79f6a1505c2bf11928a6a7f829a1af9e8,0.8107142857142857
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,21,COMPLETE,0.8153061224489796,0.678059,"{""C"": 2.442209111394487, ""gamma"": 0.04314626278938541}",0.64210037283123,0.7642857142857142,4.022826676137229,0.6666666666666666,0.0238761919513389,0,1.0,1.0,0.0,1643cba7553041725898288530f376976e868d04afa14f0b6691284101bc657f,0.8153061224489796
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,22,COMPLETE,0.8153061224489796,0.666546,"{""C"": 2.298658414975527, ""gamma"": 0.04620733002443262}",0.6466719270976802,0.7642857142857142,4.02627929174734,0.6666666666666666,0.026305795336314,0,1.0,1.0,0.0,8b237ee75bc8c1eaf49399acc5654ead617c464d8ae33dba61c5c465bc2252e7,0.8153061224489796
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,23,COMPLETE,0.7704081632653061,0.591097,"{""C"": 4.065007113584414, ""gamma"": 0.010125564298423572}",0.5548464225913984,0.7178571428571429,3.614909243012263,0.5964912280701754,0.0848676054103074,0,1.0,1.0,0.0,c11cedd42ba1157115e29bc85ab39219633c96f3ea9da2610be5a7418b58c046,0.7704081632653061
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,24,COMPLETE,0.7795918367346939,0.600061,"{""C"": 1.5750728874812743, ""gamma"": 0.015822454234560284}",0.5692737723968527,0.7,3.3968488971644395,0.5714285714285714,0.0740162062309023,0,1.0,1.0,0.0,89b6c4e811a829bd5e66c8ec08e783a54ab82903fc223030427bd62604c52555,0.7795918367346939
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,25,COMPLETE,0.8091836734693878,0.659694,"{""C"": 6.108091573242669, ""gamma"": 0.05376076021490057}",0.6413098198224403,0.7142857142857142,4.516451716035587,0.5925925925925926,0.0189702158937358,0,1.0,1.0,0.0,0a1c59096dd34bc749eb9d7278020dadb2b1da463cdbb601d9fe8e6365b3fdf1,0.8091836734693878
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,26,COMPLETE,0.7663265306122449,0.892244,"{""C"": 0.4866969889533802, ""gamma"": 0.003447014267102781}",0.578328594287618,0.5357142857142857,2.22595983128366,0.1333333333333333,0.0524224765485854,0,1.0,1.0,0.0,0704bea9bda2f5a06e8291741607f561089e0acdd9a2d62c77b6cbd660fa4065,0.7663265306122449
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,27,COMPLETE,0.7826530612244899,0.651888,"{""C"": 1.1303233249096627, ""gamma"": 0.016151869254774978}",0.5678778715467737,0.7321428571428571,3.261694278741424,0.6181818181818182,0.0719852963253063,0,1.0,1.0,0.0,831796ec6df2f40e8fd7b948b6a824bef6c70aad5d882125c9cb5f8d2d692d9a,0.7826530612244899
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,28,COMPLETE,0.810204081632653,0.511833,"{""C"": 3.3040757993162617, ""gamma"": 0.06384000057072707}",0.6350181929429866,0.75,4.324210907461216,0.6428571428571429,0.0182645412749004,0,1.0,1.0,0.0,43a932028589224227fa402359b9499c3ebef5537b5e687244070332790c7d24,0.810204081632653
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,29,COMPLETE,0.789795918367347,0.590585,"{""C"": 14.126393804050693, ""gamma"": 0.01148416662452432}",0.6205701998583246,0.75,4.210508797558457,0.6428571428571429,0.0650744193126689,0,1.0,1.0,0.0,eb6fa7fea0b5df25803cb2307ccd7fff7b67cbc4c26d6e46203d84d5132793cb,0.789795918367347
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,30,COMPLETE,0.7392857142857143,0.997998,"{""C"": 0.07237348016168023, ""gamma"": 0.00013369789144493388}",0.5095613708041147,0.5,0.0170298522243592,0.0,0.0530262639657152,0,1.0,1.0,0.0,e7381dbd903356c8b81aff00f0820f7ef0e6a1b11f6e6302205b33ab90c3679c,0.7392857142857143
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,31,COMPLETE,0.8127551020408162,0.777987,"{""C"": 2.056158436107518, ""gamma"": 0.04575076600120907}",0.648415572502226,0.7642857142857142,3.9735498615371263,0.6666666666666666,0.0277377919246682,0,1.0,1.0,0.0,422a18f01a7f3f5628007bce8f18c1af4db0d42b6bf2e304e5b047882d1d33ce,0.8127551020408162
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,32,COMPLETE,0.8112244897959183,0.692728,"{""C"": 2.6734629899727937, ""gamma"": 0.032946582177666675}",0.6649595695890089,0.7821428571428571,3.945016342392413,0.6909090909090909,0.0298230445806948,0,1.0,1.0,0.0,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,0.8112244897959183
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,33,COMPLETE,0.8,0.62307,"{""C"": 0.3321041677120558, ""gamma"": 0.048251861277134406}",0.5792700181469621,0.7142857142857142,3.2048783927614606,0.5925925925925926,0.0344951358652637,0,1.0,1.0,0.0,c5e571ac04dd7c6fddf57c5ad6765ed5eb14237e37cb94f0aea8c863f9eb919b,0.8
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,34,COMPLETE,0.8107142857142857,0.617329,"{""C"": 5.596487077969745, ""gamma"": 0.028301896203720454}",0.6443561506097313,0.7642857142857142,4.199884462765894,0.6666666666666666,0.022041183928189,0,1.0,1.0,0.0,ab35db8cfa0cc57b8ae714a9a07db83877daef087585e155ea4b2b233fbdfa7f,0.8107142857142857
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,35,COMPLETE,0.8127551020408164,0.805513,"{""C"": 0.8974762300214795, ""gamma"": 0.05975080476831851}",0.6393106165079924,0.775,3.7294393922275,0.6785714285714286,0.0222728115765881,0,1.0,1.0,0.0,69c1efa4039051babee36a2b35bf7795af11a1bb2bd7a742cabd8071bb7fa9f7,0.8127551020408164
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,36,COMPLETE,0.7816326530612244,0.863681,"{""C"": 1.0845246984305326, ""gamma"": 0.0077848723016810265}",0.5551139658961805,0.6892857142857143,2.927048451690484,0.5555555555555556,0.090658019899016,0,1.0,1.0,0.0,ae6134bd881792ce96fe875f192883096b3f358bba4d110e96e49dcb4d2be0e5,0.7816326530612244
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,37,COMPLETE,0.7938775510204082,0.690875,"{""C"": 2.3412296394806265, ""gamma"": 0.01942057770415696}",0.6077271498463288,0.7357142857142858,3.6579297266609214,0.6206896551724138,0.0544884439119353,0,1.0,1.0,0.0,ee25cd9eb58d71d3684088d2951427989690783b4de3894537be68bf95b86ec4,0.7938775510204082
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,38,COMPLETE,0.7479591836734695,0.933062,"{""C"": 1.0775625994231208, ""gamma"": 0.0007582007659926241}",0.5528855758274765,0.5,1.9179172451438504,0.0,0.0555531697041268,0,1.0,1.0,0.0,c4cac7d517004fdc3fd2c125bf20ac5384ccfa73331e592ebd19bd454a87d8a5,0.7479591836734695
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_SVM_r1_f4,SVM,1,4,39,COMPLETE,0.7607142857142857,0.743825,"{""C"": 14.118472480376887, ""gamma"": 0.0043763894854501285}",0.5343220287592814,0.7107142857142856,3.791894903478633,0.5862068965517241,0.0846161083185645,0,1.0,1.0,0.0,40c1c7d52f71a76b52bedc08a15168e1e594950091ca8aeeae88099e562a0ff3,0.7607142857142857
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,0,COMPLETE,0.7596938775510204,53.207556,"{""alpha"": 0.0012323908194207056, ""hidden_layer_sizes"": [76], ""learning_rate_init"": 0.00018035582511668382}",0.5258012350912675,0.6714285714285715,76.0,0.5283018867924528,0.0487847444186646,0,1.0,2.0,1128.0,6cc3881d04e61755bbb7ff8c1f21baaf1be05335e41f5bb8ba955dac34b4f975,0.7596938775510204
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,1,COMPLETE,0.8112244897959184,13.278668,"{""alpha"": 0.0013054286430630906, ""hidden_layer_sizes"": [50, 148], ""learning_rate_init"": 0.0015118584599119222}",0.6106433132968506,0.7357142857142858,198.0,0.6274509803921569,0.049774087644808,0,1.0,1.0,130.0,ebb7a2d5ae263d6d65dfa556dae0db4344e6242aadced975ef9261937e928fb4,0.8112244897959184
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,2,COMPLETE,0.764795918367347,32.532685,"{""alpha"": 1.6987808317673002e-06, ""hidden_layer_sizes"": [103], ""learning_rate_init"": 0.0005398754663678225}",0.5553939699715937,0.7142857142857142,103.0,0.5925925925925926,0.0611416646909188,0,1.0,1.0,587.0,20364aa07980b7a2585e9a1039afc2f5536a98ed8e31393003d75ebd548d0ef3,0.764795918367347
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,3,COMPLETE,0.8051020408163265,9.728554,"{""alpha"": 1.204984060485633e-05, ""hidden_layer_sizes"": [145, 109], ""learning_rate_init"": 0.009664393690143679}",0.6201163655182236,0.7821428571428571,254.0,0.6909090909090909,0.0599810168810409,0,1.0,1.0,59.0,161d48e44e8a794de6dbd84b854765f2f48a6960dfb63fe9b0f263bd15c0f2d0,0.8051020408163265
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,4,COMPLETE,0.7903061224489796,12.746634,"{""alpha"": 0.0002443221030436426, ""hidden_layer_sizes"": [124, 114], ""learning_rate_init"": 0.001962432932053898}",0.6678233079986566,0.7392857142857143,238.0,0.6296296296296297,0.098439742326877,0,1.0,1.0,88.0,5db1e40ac80914e8405f8fbb471015f7106b874263ccde4ae79086f30541ac0d,0.7903061224489796
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,5,COMPLETE,0.8096938775510205,6.227432,"{""alpha"": 0.0004485854107554682, ""hidden_layer_sizes"": [51, 116], ""learning_rate_init"": 0.007754175430695269}",0.617572761474214,0.6928571428571428,167.0,0.56,0.0706978137738117,0,1.0,1.0,61.0,d61c5da404fdc3a4ecdaf99405294a9775746ed6072b1b97ed0d3fb2f3db8727,0.8096938775510205
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,6,COMPLETE,0.7576530612244897,16.893909,"{""alpha"": 4.4638587115410734e-05, ""hidden_layer_sizes"": [48], ""learning_rate_init"": 0.001202187532913065}",0.5136412596627434,0.7178571428571429,48.0,0.5964912280701754,0.0888319688601381,0,1.0,1.0,471.0,03f2565c0fc11f0502ca0f7d1382605632b78edaec09da2a7f4753dddb6c0714,0.7576530612244897
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,7,COMPLETE,0.806122448979592,6.710606,"{""alpha"": 0.0013909241938653775, ""hidden_layer_sizes"": [100, 92], ""learning_rate_init"": 0.008739419903100343}",0.5912976740340029,0.7214285714285714,192.0,0.6037735849056604,0.085045682944686,0,1.0,1.0,51.0,d29e51501f39f427f8ea70d0457a632be62e42817e49dd743a48c1284e1f5ed5,0.806122448979592
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,8,COMPLETE,0.7749999999999999,25.295715,"{""alpha"": 4.815897372728246e-06, ""hidden_layer_sizes"": [159], ""learning_rate_init"": 0.001008537602652386}",0.5888697773434249,0.7321428571428571,159.0,0.6181818181818182,0.0775930143300321,0,1.0,1.0,330.0,f05380fda806cf78355b08bd16b45f6d8c476e7bdbaa40dc81c2b61c3680e8fb,0.7749999999999999
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,9,COMPLETE,0.7806122448979592,27.804041,"{""alpha"": 5.488491923254103e-05, ""hidden_layer_sizes"": [102, 33], ""learning_rate_init"": 0.0003178591508136894}",0.542786396598112,0.65,135.0,0.4897959183673469,0.0939135945428096,0,1.0,1.0,323.0,8a7ab007bd98c5fbe872236c1b121d007f1cb22e56b4016f6d77e25dc100aa0c,0.7806122448979592
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,10,COMPLETE,0.7612244897959184,10.120791,"{""alpha"": 0.003260817042304127, ""hidden_layer_sizes"": [32, 156], ""learning_rate_init"": 0.0028994272077426417}",0.5557654654777281,0.6785714285714286,188.0,0.5384615384615384,0.0890223376509081,0,1.0,1.0,97.0,b251915d0f35b6c4d462eaf23bbc41a98f12e4dcfc176067cfcb353753843229,0.7612244897959184
task_a_source_connected_optuna_shap_v7_3_convergence_audited_9eb1905b0d2d_MLP_r1_f4,MLP,1,4,11,COMPLETE,0.7806122448979592,11.602667,"{""alpha"": 0.009357979971536732, ""hidden_layer_sizes"": [65, 154], ""learning_rate_init"": 0.0030432711565509443}",0.5564606938999523,0.7142857142857142,219.0,0.5925925925925926,0.0422358313934866,0,1.0,1.0,97.0,2618086df843057212aba7cafd681c21b90f9cf2b702bec170f3dd0b52303d0e,0.7806122448979592
