Record ID,Geological Group ID,CV Block ID,Reference ID,target,repeat,outer_fold,model,parameter_hash,model_score,score_type,decision_threshold,analysis_protocol_hash,base_value,raw_model_output,additivity_absolute_error,SHAP::SiO2 (wt.%),COMPLETED::SiO2 (wt.%),OBSERVED::SiO2 (wt.%),IMPUTED::SiO2 (wt.%),SHAP::TiO2 (wt.%),COMPLETED::TiO2 (wt.%),OBSERVED::TiO2 (wt.%),IMPUTED::TiO2 (wt.%),SHAP::Al2O3 (wt.%),COMPLETED::Al2O3 (wt.%),OBSERVED::Al2O3 (wt.%),IMPUTED::Al2O3 (wt.%),SHAP::Fe2O3 (wt.%),COMPLETED::Fe2O3 (wt.%),OBSERVED::Fe2O3 (wt.%),IMPUTED::Fe2O3 (wt.%),SHAP::FeO (wt.%),COMPLETED::FeO (wt.%),OBSERVED::FeO (wt.%),IMPUTED::FeO (wt.%),SHAP::MnO (wt.%),COMPLETED::MnO (wt.%),OBSERVED::MnO (wt.%),IMPUTED::MnO (wt.%),SHAP::MgO (wt.%),COMPLETED::MgO (wt.%),OBSERVED::MgO (wt.%),IMPUTED::MgO (wt.%),SHAP::CaO (wt.%),COMPLETED::CaO (wt.%),OBSERVED::CaO (wt.%),IMPUTED::CaO (wt.%),SHAP::Na2O (wt.%),COMPLETED::Na2O (wt.%),OBSERVED::Na2O (wt.%),IMPUTED::Na2O (wt.%),SHAP::K2O (wt.%),COMPLETED::K2O (wt.%),OBSERVED::K2O (wt.%),IMPUTED::K2O (wt.%),SHAP::P2O5 (wt.%),COMPLETED::P2O5 (wt.%),OBSERVED::P2O5 (wt.%),IMPUTED::P2O5 (wt.%),SHAP::Rb (ppm),COMPLETED::Rb (ppm),OBSERVED::Rb (ppm),IMPUTED::Rb (ppm),SHAP::Sr (ppm),COMPLETED::Sr (ppm),OBSERVED::Sr (ppm),IMPUTED::Sr (ppm),SHAP::Y (ppm),COMPLETED::Y (ppm),OBSERVED::Y (ppm),IMPUTED::Y (ppm),SHAP::Zr (ppm),COMPLETED::Zr (ppm),OBSERVED::Zr (ppm),IMPUTED::Zr (ppm),SHAP::Nb (ppm),COMPLETED::Nb (ppm),OBSERVED::Nb (ppm),IMPUTED::Nb (ppm),SHAP::Ba (ppm),COMPLETED::Ba (ppm),OBSERVED::Ba (ppm),IMPUTED::Ba (ppm),SHAP::La (ppm),COMPLETED::La (ppm),OBSERVED::La (ppm),IMPUTED::La (ppm),SHAP::Ce (ppm),COMPLETED::Ce (ppm),OBSERVED::Ce (ppm),IMPUTED::Ce (ppm),SHAP::Pr (ppm),COMPLETED::Pr (ppm),OBSERVED::Pr (ppm),IMPUTED::Pr (ppm),SHAP::Nd (ppm),COMPLETED::Nd (ppm),OBSERVED::Nd (ppm),IMPUTED::Nd (ppm),SHAP::Sm (ppm),COMPLETED::Sm (ppm),OBSERVED::Sm (ppm),IMPUTED::Sm (ppm),SHAP::Eu (ppm),COMPLETED::Eu (ppm),OBSERVED::Eu (ppm),IMPUTED::Eu (ppm),SHAP::Gd (ppm),COMPLETED::Gd (ppm),OBSERVED::Gd (ppm),IMPUTED::Gd (ppm),SHAP::Tb (ppm),COMPLETED::Tb (ppm),OBSERVED::Tb (ppm),IMPUTED::Tb (ppm),SHAP::Dy (ppm),COMPLETED::Dy (ppm),OBSERVED::Dy (ppm),IMPUTED::Dy (ppm),SHAP::Ho (ppm),COMPLETED::Ho (ppm),OBSERVED::Ho (ppm),IMPUTED::Ho (ppm),SHAP::Er (ppm),COMPLETED::Er (ppm),OBSERVED::Er (ppm),IMPUTED::Er (ppm),SHAP::Tm (ppm),COMPLETED::Tm (ppm),OBSERVED::Tm (ppm),IMPUTED::Tm (ppm),SHAP::Yb (ppm),COMPLETED::Yb (ppm),OBSERVED::Yb (ppm),IMPUTED::Yb (ppm),SHAP::Lu (ppm),COMPLETED::Lu (ppm),OBSERVED::Lu (ppm),IMPUTED::Lu (ppm),SHAP::Hf (ppm),COMPLETED::Hf (ppm),OBSERVED::Hf (ppm),IMPUTED::Hf (ppm),SHAP::Ta (ppm),COMPLETED::Ta (ppm),OBSERVED::Ta (ppm),IMPUTED::Ta (ppm),SHAP::Th (ppm),COMPLETED::Th (ppm),OBSERVED::Th (ppm),IMPUTED::Th (ppm),SHAP::Ga (ppm),COMPLETED::Ga (ppm),OBSERVED::Ga (ppm),IMPUTED::Ga (ppm),SHAP::Pb (ppm),COMPLETED::Pb (ppm),OBSERVED::Pb (ppm),IMPUTED::Pb (ppm)
R0348,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.9530757665634155,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,3.0111608505249023,3.5762786865234375e-07,0.27291957,75.14999999999999,75.15,0,0.3849198,0.08999999999999998,0.09,0,0.12574558,13.36,13.36,0,0.37962356,0.8,0.8,0,-0.33454236,0.8567929076326148,,1,-0.42978907,0.03,0.03,0,-0.2786731,0.10000000000000003,0.1,0,0.33261287,0.6399999999999999,0.64,0,0.15764558,2.59,2.59,0,0.20973387,5.46,5.46,0,0.36471397,0.11,0.11,0,0.88375205,586.1299999999998,586.13,0,-0.42449632,41.73,41.73,0,-0.46232972,11.250000000000002,11.25,0,1.3621457,46.04999999999999,46.05,0,-0.0857373,12.110000000000001,12.11,0,0.13828874,136.45999999999995,136.46,0,0.07035576,13.760000000000002,13.76,0,0.089413784,29.4,29.4,0,-0.13240857,3.04,3.04,0,-0.14070989,9.69,9.69,0,0.33793634,2.09,2.09,0,0.5051081,0.17000000000000004,0.17,0,-0.17561813,2.11,2.11,0,0.4511026,0.33999999999999997,0.34,0,-0.369212,2.0500000000000003,2.05,0,0.10814175,0.4000000000000001,0.4,0,0.15606458,1.2399999999999998,1.24,0,0.104446955,0.21999999999999997,0.22,0,0.07800769,1.4,1.4,0,-0.05147377,0.21,0.21,0,0.047989108,2.31,2.31,0,0.3902937,2.31,2.31,0,-0.103370786,15.199999999999996,15.2,0,0.07806452,20.644808317326714,,1,-0.18657045,33.65726094016346,,1
R0349,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.8097353577613831,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,1.448291301727295,5.960464477539062e-07,0.12394986,72.64,72.64,0,0.38069576,0.11999999999999998,0.12,0,-0.1676459,14.799999999999997,14.8,0,0.20541106,1.1799999999999997,1.18,0,-0.27199638,0.9100950977193261,,1,0.120559976,0.039999999999999994,0.04,0,0.33931085,0.26,0.26,0,1.406728,0.37,0.37,0,0.06041813,2.8999999999999995,2.9,0,0.18834905,5.2299999999999995,5.23,0,0.73606765,0.33000000000000007,0.33,0,0.46881947,497.88000000000005,497.88,0,-0.6137242,46.589999999999996,46.59,0,0.14700869,13.130000000000004,13.13,0,0.5738693,67.40000000000002,67.4,0,0.24987416,18.230000000000004,18.23,0,0.37085772,179.88999999999993,179.89,0,-0.04813041,12.160000000000002,12.16,0,0.10996971,26.62,26.62,0,-0.15538193,2.6299999999999994,2.63,0,-0.14790796,8.47,8.47,0,0.19920938,1.9600000000000004,1.96,0,-0.0037478902,0.26,0.26,0,-0.27940387,2.21,2.21,0,0.13153936,0.4200000000000001,0.42,0,-0.4287442,2.48,2.48,0,0.13398434,0.4699999999999999,0.47,0,0.12505704,1.2000000000000002,1.2,0,0.049894672,0.17000000000000004,0.17,0,-0.10651983,0.95,0.95,0,-0.09111287,0.13,0.13,0,-0.08612721,3.13,3.13,0,0.45857322,4.09,4.09,0,-0.49876985,9.640000000000002,9.64,0,-1.1980407,27.173464518642213,,1,-0.19167003,31.84371131482495,,1
R0350,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.8550226092338562,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,1.774550437927246,1.3113021850585938e-06,0.044394705,74.70999999999997,74.71,0,0.31389835,0.11,0.11,0,0.06744215,14.100000000000003,14.1,0,0.36511427,0.95,0.95,0,-0.28134036,0.5608870454961912,,1,0.117915876,0.039999999999999994,0.04,0,-0.15790108,0.12000000000000006,0.12,0,1.2747846,0.39999999999999997,0.4,0,-0.110726535,2.9500000000000006,2.95,0,0.23711544,5.3100000000000005,5.31,0,0.72833973,0.28,0.28,0,0.47301614,714.2499999999997,714.25,0,0.19844955,24.59,24.59,0,-1.4180856,8.290000000000001,8.29,0,0.04375987,73.5,73.5,0,0.42159843,22.160000000000004,22.16,0,0.079277314,100.18999999999996,100.19,0,0.20344481,19.09,19.09,0,0.04026958,42.07,42.07,0,-0.007353283,4.14,4.14,0,-0.15890123,13.2,13.2,0,0.35834235,2.5699999999999994,2.57,0,0.42668667,0.15000000000000002,0.15,0,-0.21616842,2.4099999999999997,2.41,0,0.46900308,0.32000000000000006,0.32,0,0.020008221,1.5900000000000003,1.59,0,0.2714999,0.28,0.28,0,-0.2018551,0.8,0.8,0,0.0015139794,0.13,0.13,0,-0.2120864,0.81,0.81,0,-0.14290506,0.11,0.11,0,-0.08174732,3.41,3.41,0,0.8764335,5.379999999999999,5.38,0,-0.03507296,16.89,16.89,0,-1.1173167,25.696229732134444,,1,-0.273366,29.45266970660406,,1
R0351,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.13139384984970093,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,-1.88869047164917,3.2186508178710938e-06,-0.93183064,65.53000000000002,65.53,0,-0.02702545,0.18000000000000002,0.18,0,0.11292066,18.350000000000005,18.35,0,-0.308704,1.7400000000000002,1.74,0,0.34734046,1.722861133712195,,1,-0.2261661,0.049999999999999996,0.05,0,0.3174207,0.24999999999999997,0.25,0,-0.7835242,1.65,1.65,0,0.046152756,9.630000000000003,9.63,0,-0.7918215,0.2699999999999999,0.27,0,1.0985123,0.22,0.22,0,-1.326064,14.529999999999998,14.53,0,-0.63911074,56.54000000000001,56.54,0,0.30008417,27.280000000000005,27.28,0,-0.45298037,191.75000000000009,191.75,0,0.30993956,20.4,20.4,0,0.111701585,13.079999999999998,13.08,0,-0.056867704,62.949999999999996,62.95,0,-0.06522854,71.74000000000002,71.74,0,0.22353308,15.679999999999996,15.68,0,-0.08527558,51.660000000000004,51.66,0,0.014478373,10.9,10.9,0,0.13397813,0.6500000000000001,0.65,0,0.25365993,9.440000000000001,9.44,0,0.030108202,1.3900000000000001,1.39,0,0.030175043,6.510000000000001,6.51,0,-0.122555465,1.12,1.12,0,0.07149252,2.99,2.99,0,-0.09170787,0.4300000000000001,0.43,0,0.018677697,2.54,2.54,0,0.12982585,0.37999999999999995,0.38,0,-0.08662139,8.21,8.21,0,0.25403276,2.5699999999999994,2.57,0,0.6916263,45.92000000000001,45.92,0,0.112215154,21.803290485532276,,1,0.34184828,225.0499163631391,,1
R0352,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.40931084752082825,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,-0.36681511998176575,2.980232238769531e-07,0.37084788,75.26,75.26,0,-0.22612086,0.24999999999999997,0.25,0,0.06937815,12.409999999999997,12.41,0,-0.57091165,1.85,1.85,0,-0.4889381,0.7210660710095385,,1,-0.15361828,0.049999999999999996,0.05,0,0.3779845,0.30999999999999994,0.31,0,-0.5819236,1.33,1.33,0,0.061834022,3.05,3.05,0,-0.18827733,4.25,4.25,0,0.21762599,0.08,0.08,0,0.059240315,344.6299999999999,344.63,0,0.5685156,87.01,87.01,0,0.16927937,43.47999999999999,43.48,0,-0.5032927,142.25000000000003,142.25,0,0.3356713,21.85,21.85,0,0.3736587,148.15999999999994,148.16,0,0.08287605,22.46,22.46,0,-0.0005850871,44.70000000000001,44.7,0,-0.013111018,5.379999999999999,5.38,0,-0.20476125,18.650000000000002,18.65,0,-0.022955032,5.180000000000001,5.18,0,0.12974317,0.52,0.52,0,0.09088287,5.82,5.82,0,0.006263545,1.17,1.17,0,0.025666455,7.300000000000001,7.3,0,-0.13366775,1.5100000000000002,1.51,0,-0.010378689,4.539999999999999,4.54,0,-0.12019451,0.76,0.76,0,0.044982545,4.679999999999999,4.68,0,0.19150753,0.6599999999999999,0.66,0,0.21017666,6.17,6.17,0,0.39531878,3.84,3.84,0,-0.0016549374,34.92,34.92,0,-0.08234876,17.648277361102576,,1,-0.0025952836,45.2962464909664,,1
R0353,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.6857802867889404,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,0.7804648876190186,1.1920928955078125e-07,0.3894814,76.53000000000003,76.53,0,0.33795333,0.10000000000000002,0.1,0,0.124139756,12.629999999999999,12.63,0,0.3727565,0.8400000000000001,0.84,0,-0.7059729,0.5195886702536461,,1,-0.8044061,0.020000000000000004,0.02,0,0.111575365,0.6000000000000001,0.6,0,-0.07226657,0.76,0.76,0,0.021430628,3.1099999999999994,3.11,0,0.09851365,5.34,5.34,0,-0.75336957,0.019999999999999997,0.02,0,0.6239049,435.88000000000005,435.88,0,0.6690927,92.00000000000003,92.0,0,0.23345865,35.589999999999996,35.59,0,0.52661645,69.76000000000003,69.76,0,0.2186964,16.3,16.3,0,0.031212736,72.00999999999999,72.01,0,0.015335981,8.500000000000002,8.5,0,0.04995286,24.11,24.11,0,-0.095411845,2.54,2.54,0,-0.14468898,9.679999999999998,9.68,0,0.17467895,3.1099999999999994,3.11,0,0.100639656,0.27,0.27,0,-0.22337839,3.67,3.67,0,-0.16006786,0.78,0.78,0,-0.0019063633,5.150000000000001,5.15,0,-0.16427761,1.1600000000000001,1.16,0,-0.009416262,3.7300000000000004,3.73,0,-0.12819675,0.6799999999999999,0.68,0,0.06295034,4.32,4.32,0,0.24692613,0.6500000000000001,0.65,0,0.072439924,4.5,4.5,0,0.6012196,4.360000000000001,4.36,0,0.21677177,34.64000000000001,34.64,0,0.006555934,17.669166804169183,,1,-0.41954616,32.39610647364331,,1
R0354,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.8999646306037903,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,2.196831226348877,5.960464477539062e-07,0.088067144,74.76999999999998,74.77,0,-0.13137206,0.21,0.21,0,0.0063487664,13.030000000000001,13.03,0,-0.14384595,1.6599999999999997,1.66,0,-0.6354864,1.1172882102701065,,1,-0.21807781,0.049999999999999996,0.05,0,0.31839475,0.24,0.24,0,-0.5358423,1.04,1.04,0,0.48647487,2.58,2.58,0,0.20202427,5.17,5.17,0,-0.008706264,0.060000000000000005,0.06,0,0.13576181,363.8800000000001,363.88,0,0.7445438,87.66000000000003,87.66,0,0.30006775,25.660000000000004,25.66,0,-0.48216885,164.38000000000002,164.38,0,0.22724736,18.76,18.76,0,0.37972164,169.08999999999997,169.09,0,-0.052947953,37.97,37.97,0,-0.0232227,61.31000000000003,61.31,0,0.0057619517,8.54,8.54,0,-0.0042694355,27.929999999999996,27.93,0,0.010423822,5.46,5.46,0,0.15282573,0.55,0.55,0,-0.07777214,5.2299999999999995,5.23,0,-0.07938117,0.74,0.74,0,0.033063024,4.699730559529749,,1,0.32921737,0.8299999999999998,0.83,0,0.037131444,2.6299999999999994,2.63,0,-0.09838647,0.44000000000000006,0.44,0,0.07942158,2.8,2.8,0,0.16724241,0.44000000000000006,0.44,0,0.10148827,6.740000000000002,6.74,0,0.3972801,1.98,1.98,0,0.55338204,37.02,37.02,0,0.12467455,18.228023799909387,,1,0.65068024,48.85363946373566,,1
R0355,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.25379762053489685,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,-1.078459620475769,2.384185791015625e-07,0.25224525,75.94999999999999,75.95,0,0.28519645,0.10000000000000002,0.1,0,-0.013002957,12.879999999999997,12.88,0,0.07194847,1.02,1.02,0,-0.4588887,0.794991313881668,,1,-0.22871831,0.03,0.03,0,-0.64364123,0.06000000000000001,0.06,0,0.69571877,0.56,0.56,0,0.019351754,2.81,2.81,0,0.104786366,5.45,5.45,0,-1.7953558,0.01,0.01,0,0.7193217,446.00000000000017,446.0,0,-0.28252003,38.230000000000004,38.23,0,0.2501892,29.540000000000006,29.54,0,-0.4692208,97.44999999999997,97.45,0,0.26581007,19.31,19.31,0,0.11643895,44.11000000000001,44.11,0,0.14662662,18.19,18.19,0,0.09547152,26.87,26.87,0,-0.025154952,4.529999999999999,4.53,0,-0.153334,15.400000000000002,15.4,0,0.06370038,3.8900000000000006,3.89,0,0.10126946,0.26,0.26,0,-0.2936775,4.119999999999999,4.12,0,-0.18142024,0.73,0.73,0,-0.024342168,4.64,4.64,0,-0.06792894,0.98,0.98,0,0.039368007,3.2,3.2,0,-0.10851896,0.56,0.56,0,0.045563545,3.6799999999999997,3.68,0,0.1940705,0.56,0.56,0,0.10591773,5.510000000000001,5.51,0,0.52153116,4.360000000000001,4.36,0,0.27598065,50.46,50.46,0,0.49752867,16.083865782571895,,1,-0.3578366,33.771022662402984,,1
R0356,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.29992470145225525,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,-0.8476564288139343,1.1026859283447266e-06,0.18745713,75.26,75.26,0,0.2847499,0.039999999999999994,0.04,0,0.07887115,13.979999999999997,13.98,0,0.20094731,1.0099999999999998,1.01,0,-0.4873763,1.0287774872124005,,1,0.1465328,0.039999999999999994,0.04,0,-0.5481356,0.04999999999999999,0.05,0,0.19890627,0.74,0.74,0,-0.23559286,3.24,3.24,0,0.2068148,5.08,5.08,0,-2.2715175,0.0,0.0,0,0.93953454,537.5,537.5,0,-0.13130493,8.610000000000001,8.61,0,0.2140112,59.10999999999998,59.11,0,-0.06987961,80.17999999999998,80.18,0,-0.88546824,38.199999999999996,38.2,0,0.23290122,9.780000000000001,9.78,0,0.12555379,11.85,11.85,0,0.04155932,35.39,35.39,0,-0.011819788,3.8599999999999994,3.86,0,-0.18440358,15.400000000000002,15.4,0,0.05438284,6.6499999999999995,6.65,0,0.40827134,0.04999999999999999,0.05,0,0.13254593,7.959999999999999,7.96,0,0.0019576903,1.6599999999999997,1.66,0,0.5043148,10.21,10.21,0,-0.18718864,2.07,2.07,0,-0.11044372,6.109999999999999,6.11,0,-0.040012486,0.99,0.99,0,0.0022102688,5.66,5.66,0,0.08109625,0.8,0.8,0,0.054005478,6.04,6.04,0,0.7994673,5.990000000000001,5.99,0,0.1412257,35.82,35.82,0,0.16628022,18.719395637636353,,1,-0.0451781,42.61238852256223,,1
R0357,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.21274670958518982,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,-1.3084477186203003,3.5762786865234375e-07,-0.0033320931,73.07000000000001,73.07,0,-0.11191247,0.26,0.26,0,0.06810468,13.680000000000001,13.68,0,-0.38469365,1.9899999999999998,1.99,0,0.21811461,1.528550979373525,,1,0.4610856,0.07,0.07,0,0.3883443,0.28,0.28,0,-0.7019393,1.8200000000000003,1.82,0,0.14096399,2.76,2.76,0,-0.29327086,4.83,4.83,0,0.19736916,0.08,0.08,0,0.064751215,400.49999999999994,400.5,0,1.5948845,115.93000000000005,115.93,0,-0.5348297,105.57000000000002,105.57,0,-0.45070612,166.49999999999994,166.5,0,0.2658698,19.660000000000004,19.66,0,-0.33270475,365.1799999999999,365.18,0,-0.07900175,92.89999999999998,92.9,0,-0.09210337,86.48000000000002,86.48,0,0.31017363,21.090000000000003,21.09,0,0.013965001,71.59999999999997,71.6,0,-0.89001054,16.100000000000005,16.1,0,-0.2675369,1.29,1.29,0,0.15420952,16.899999999999995,16.9,0,-0.05520194,2.8999999999999995,2.9,0,0.36903244,16.880000000000003,16.88,0,-0.17287984,3.4700000000000006,3.47,0,-0.10314533,9.859999999999998,9.86,0,-0.06980991,1.6099999999999994,1.61,0,0.16655791,10.009999999999998,10.01,0,-0.47060245,1.35,1.35,0,-0.049976356,7.039999999999997,7.04,0,0.3625081,3.539999999999999,3.54,0,0.18542372,35.46,35.46,0,-0.018669728,18.1051030350873,,1,-0.3445456,39.448925133012324,,1
R0358,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.6996784210205078,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,0.8457667827606201,7.152557373046875e-07,0.29724327,76.65000000000003,76.65,0,0.38053504,0.04999999999999999,0.05,0,0.12899183,13.209999999999999,13.21,0,0.3316337,0.2800000000000001,0.28,0,-0.42640156,0.7877517051107075,,1,-0.5825789,0.03,0.03,0,-0.29306272,0.04999999999999999,0.05,0,0.10984166,0.71,0.71,0,-0.26880658,3.3100000000000005,3.31,0,-0.13413674,4.88,4.88,0,-1.9219856,0.0,0.0,0,0.84517777,534.3800000000001,534.38,0,-0.078136936,9.32,9.32,0,0.1768381,23.11,23.11,0,1.4842488,27.459999999999997,27.46,0,0.17095163,11.69,11.69,0,0.53439015,7.809999999999999,7.81,0,0.069395356,1.5900000000000003,1.59,0,0.15893213,4.010000000000001,4.01,0,-0.09503568,0.5900000000000001,0.59,0,-0.13449466,2.6800000000000006,2.68,0,0.22971344,1.5299999999999998,1.53,0,0.49965158,0.08999999999999998,0.09,0,-0.14575039,2.25,2.25,0,-0.17121692,0.55,0.55,0,-0.23166126,3.7699999999999996,3.77,0,0.096818306,0.8,0.8,0,0.034781985,2.5,2.5,0,-0.013170251,0.4200000000000001,0.42,0,0.10102354,2.5099999999999993,2.51,0,0.25527117,0.37999999999999995,0.38,0,0.032206826,2.1,2.1,0,0.24313302,2.7000000000000006,2.7,0,-0.0019976627,16.130000000000003,16.13,0,0.08751087,21.899307127974343,,1,-0.08115457,45.3028484216359,,1
R0359,GG0054,CVB0050,REF0035,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.995200514793396,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,5.334444046020508,1.3113021850585938e-06,-0.06326894,74.14000000000001,74.14,0,-0.14739744,0.19000000000000003,0.19,0,0.11547451,13.519999999999998,13.52,0,0.087288365,1.48,1.48,0,0.3747011,1.305666189658805,,1,0.19109507,0.039999999999999994,0.04,0,0.29375827,0.22,0.22,0,0.49625883,0.6399999999999999,0.64,0,0.31483194,2.6299999999999994,2.63,0,0.35088587,5.379999999999999,5.38,0,1.1144532,0.23,0.23,0,0.77667,524.7500000000001,524.75,0,-0.88250434,45.95000000000001,45.95,0,0.31978866,21.92,21.92,0,-0.41038087,126.63000000000002,126.63,0,0.00048456388,27.459999999999997,27.46,0,0.4540826,183.60000000000008,183.6,0,-0.033075985,41.31,41.31,0,-0.051334143,73.84000000000002,73.84,0,0.052282106,9.41,9.41,0,0.1853999,31.08,31.08,0,-0.045263417,6.430000000000001,6.43,0,0.07418151,0.45000000000000007,0.45,0,0.21041958,6.180000000000001,6.18,0,-0.03814908,0.8599999999999999,0.86,0,0.065275095,4.38,4.38,0,0.38361576,0.77,0.77,0,0.13343082,2.0599999999999996,2.06,0,0.18662953,0.2999999999999999,0.3,0,0.07315581,1.7599999999999993,1.76,0,0.23717877,0.24999999999999997,0.25,0,0.087575324,5.32,5.32,0,0.59701794,4.23,4.23,0,0.46174216,37.61999999999999,37.62,0,0.21467508,20.316507726445124,,1,-0.003601438,44.386158140742076,,1
R0703,GG0012,CVB0012,REF0055,1,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,0.026494435966014862,predict_proba,0.27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8429335355758667,-3.603968858718872,3.5762786865234375e-07,-0.1564513,73.52000000000001,73.52,0,-0.42893595,0.2999999999999999,0.3,0,0.4251585,13.310000000000002,13.31,0,0.40291363,0.37999999999999995,0.38,0,0.41369614,1.77,1.77,0,-0.11215883,0.039999999999999994,0.04,0,-0.14499126,0.6399999999999999,0.64,0,-0.6285836,1.5900000000000003,1.59,0,0.10371959,3.0600000000000005,3.06,0,-0.12638237,4.700000000000001,4.7,0,0.15038548,0.060000000000000005,0.06,0,-1.1750714,16.93138163150028,,1,-0.21167658,73.38059345633786,,1,0.21858668,16.3,16.3,0,0.0115424385,77.06964544765205,,1,0.38659734,9.254331421629109,,1,0.17637798,32.55910726934912,,1,-0.02700667,17.999999999999996,18.0,0,-0.010848292,48.99999999999999,49.0,0,0.011114441,6.6899999999999995,6.69,0,-0.17131981,16.4,16.4,0,0.03227792,3.63,3.63,0,0.11106132,0.6200000000000001,0.62,0,-0.22522174,2.75,2.75,0,-0.22193664,0.46,0.46,0,-0.5139876,2.7000000000000006,2.7,0,0.12503468,0.69,0.69,0,0.012272524,1.81,1.81,0,0.15146069,0.28,0.28,0,0.08838825,2.0000000000000004,2.0,0,0.22498503,0.27,0.27,0,-0.23355435,3.34102643684274,,1,-1.3436285,0.8653424412969213,,1,-0.30559596,13.559431356482767,,1,0.09719116,21.651148518667434,,1,0.13355118,565.3309938046857,,1
