model,Geological Group ID,target,cv_block,model_score,model_score_mean_sensitivity,model_score_sd,score_type,positive_vote_fraction,prediction
XGBoost,GG0078,0,CVB0074,0.01451309397816658,0.018493675471593935,0.00854722872539381,predict_proba,0.0,0
XGBoost,GG0079,0,CVB0075,0.02904980257153511,0.06132007762789726,0.06061162974605928,predict_proba,0.0,0
XGBoost,GG0080,0,CVB0076,0.0027112964307889342,0.0023473399536063275,0.0006399254955117055,predict_proba,0.0,0
XGBoost,GG0081,0,CVB0077,0.06370355933904648,0.15038182400166988,0.18015673703363017,predict_proba,0.0,0
XGBoost,GG0082,0,CVB0078,0.009452522732317448,0.008625352134307226,0.004667921870315801,predict_proba,0.0,0
XGBoost,GG0083,0,CVB0079,0.029898121021687984,0.03264487845202287,0.029649302923425522,predict_proba,0.0,0
XGBoost,GG0084,0,CVB0080,0.003667627985123545,0.03040837121079676,0.04848719574711263,predict_proba,0.0,0
XGBoost,GG0085,0,CVB0081,0.4116891622543335,0.46040821572144824,0.12843460820206842,predict_proba,0.6666666666666666,1
XGBoost,GG0086,0,CVB0082,0.004307333379983902,0.003695567798179885,0.0030299904833499484,predict_proba,0.0,0
XGBoost,GG0087,0,CVB0083,0.33209264278411865,0.38872940341631573,0.281928780521342,predict_proba,0.6666666666666666,1
XGBoost,GG0088,0,CVB0084,0.010270381346344948,0.04199365091820558,0.0597935248594835,predict_proba,0.0,0
XGBoost,GG0089,0,CVB0085,0.00591487530618906,0.004548988111006717,0.00332394029170258,predict_proba,0.0,0
XGBoost,GG0090,0,CVB0086,0.18274297565221786,0.21982166667779288,0.13844363253419587,predict_proba,0.6666666666666666,1
XGBoost,GG0091,0,CVB0087,0.00682087242603302,0.006986837989340226,0.0018682285687889363,predict_proba,0.0,0
XGBoost,GG0092,0,CVB0088,0.08845192193984985,0.08589330563942592,0.01622806619812315,predict_proba,0.0,0
XGBoost,GG0093,0,CVB0089,0.32255619764328003,0.29858728249867755,0.046797842535903474,predict_proba,0.0,0
XGBoost,GG0094,0,CVB0090,0.107338085770607,0.12020718554655711,0.05270302875354449,predict_proba,0.0,0
XGBoost,GG0095,0,CVB0091,0.005348659586161375,0.01804082569045325,0.02442764879312393,predict_proba,0.0,0
XGBoost,GG0096,0,CVB0092,0.9886541366577148,0.9848759969075521,0.008718181874080924,predict_proba,1.0,1
XGBoost,GG0097,0,CVB0093,0.5719828605651855,0.633162314693133,0.18240512997796335,predict_proba,0.6666666666666666,1
XGBoost,GG0098,0,CVB0094,0.0954015851020813,0.10047619557008147,0.08880665758709552,predict_proba,0.0,0
XGBoost,GG0099,0,CVB0095,0.5972347855567932,0.5642800629138947,0.2592694980514679,predict_proba,1.0,1
XGBoost,GG0100,0,CVB0096,0.0005044119316153228,0.0014983804333799828,0.0017816535692315738,predict_proba,0.0,0
XGBoost,GG0101,0,CVB0097,0.00011826840636786073,0.007988201643456705,0.013678633922722375,predict_proba,0.0,0
XGBoost,GG0102,0,CVB0098,0.2845727875828743,0.28060445189476013,0.05773189504897509,predict_proba,0.3333333333333333,0
XGBoost,GG0103,0,CVB0099,0.004479813505895436,0.004390158942745377,0.0031922705584756113,predict_proba,0.0,0
XGBoost,GG0104,0,CVB0100,0.0751747414469719,0.09306799061596394,0.0702602063396469,predict_proba,0.0,0
XGBoost,GG0105,0,CVB0101,0.005337212234735489,0.01264042523689568,0.014262838129984754,predict_proba,0.0,0
XGBoost,GG0106,0,CVB0102,0.009246572619304061,0.00911552175724258,0.007931353408804465,predict_proba,0.0,0
XGBoost,GG0107,0,CVB0103,0.0063443719409406185,0.042005009949207306,0.06526721420722607,predict_proba,0.0,0
XGBoost,GG0108,0,CVB0104,0.0007709877099841833,0.003659243360743858,0.005257346216808218,predict_proba,0.0,0
XGBoost,GG0109,0,CVB0105,0.0446300245821476,0.07211642852053046,0.08281812316164236,predict_proba,0.0,0
XGBoost,GG0110,0,CVB0106,0.0004780600138474256,0.0004969240799255203,0.00047139852583677526,predict_proba,0.0,0
XGBoost,GG0111,0,CVB0107,2.7778818548540585e-05,7.91668462625239e-05,9.65507138082195e-05,predict_proba,0.0,0
XGBoost,GG0112,0,CVB0108,0.003048940794542432,0.004433470079675317,0.004007918794591044,predict_proba,0.0,0
XGBoost,GG0113,0,CVB0109,0.0004743271565530449,0.00044370208100493375,0.0001858352327114857,predict_proba,0.0,0
XGBoost,GG0114,0,CVB0110,0.20727930217981339,0.21975697204470634,0.08884483854328969,predict_proba,0.0,0
XGBoost,GG0115,0,CVB0111,0.020769553259015083,0.01981198601424694,0.010662109090572643,predict_proba,0.0,0
XGBoost,GG0116,0,CVB0112,1.9598612198024057e-05,0.00013374882413093778,0.00019864985782702536,predict_proba,0.0,0
XGBoost,GG0117,0,CVB0113,0.00010199800817645155,0.00010240101498008396,5.5936128049024334e-05,predict_proba,0.0,0
XGBoost,GG0118,0,CVB0114,0.0005469798343256116,0.0011499212414491922,0.00119198539271183,predict_proba,0.0,0
XGBoost,GG0119,0,CVB0115,0.1706727296113968,0.16483154892921448,0.07085979677004628,predict_proba,0.0,0
XGBoost,GG0120,0,CVB0116,0.011027861386537552,0.010071575796852509,0.0029106997957446083,predict_proba,0.0,0
XGBoost,GG0121,0,CVB0117,0.007023491431027651,0.009035278499747315,0.006626828761876825,predict_proba,0.0,0
XGBoost,GG0122,0,CVB0118,0.0013639519456773996,0.0019838817145985863,0.0016528388434457952,predict_proba,0.0,0
XGBoost,GG0123,0,CVB0119,0.1110236644744873,0.09379779174923897,0.04252178601301349,predict_proba,0.0,0
XGBoost,GG0124,0,CVB0120,0.03700162470340729,0.073861638084054,0.09113220126114793,predict_proba,0.0,0
XGBoost,GG0125,0,CVB0121,0.00036351119342725724,0.00036661854149618495,6.984292027807366e-05,predict_proba,0.0,0
XGBoost,GG0126,0,CVB0122,0.010600009001791477,0.056381342156479754,0.08445856736068094,predict_proba,0.0,0
XGBoost,GG0127,0,CVB0123,0.0007224314613267779,0.0009948636822324868,0.001106731271851727,predict_proba,0.0,0
XGBoost,GG0128,0,CVB0124,0.18035513162612915,0.28118521968523663,0.19370074347997696,predict_proba,0.3333333333333333,0
XGBoost,GG0129,0,CVB0125,0.049155171029269695,0.05180171442528566,0.024129759743681894,predict_proba,0.0,0
