permutation_id,signed_contribution_cosine
429,0.34100443929345836
430,0.17175402546810759
431,0.3445288575849585
432,-0.050184152111979366
433,-0.5960029828373565
434,-0.5005857193258608
435,-0.18270418954813133
436,-0.5071489787110013
437,-0.18121263238963778
438,-0.6010746850640034
439,-0.5615595017832075
440,-0.46614223827171186
441,0.24028217020676454
442,-0.47887562865304323
443,0.2417737273652581
444,-0.5728013350060452
445,-0.11162266945962361
446,-0.4360674586224935
447,0.2769202092411233
448,-0.4422375896186845
449,0.27184850701447644
450,-0.1228645026824614
451,-0.1184574218659461
452,-0.5383194745403117
453,0.2700854568348008
454,-0.5444896055365026
455,0.2635221974496604
456,-0.13119081224727744
457,-0.5355700328779565
458,0.10975461566799614
459,-0.12227123958873137
460,0.10319135628285568
461,-0.11218356191209079
462,-0.5320456145864564
463,-0.5011265518238075
464,0.14419809672214517
465,0.30071512016616453
466,0.13146470634081375
467,0.3108027978428051
468,-0.5037722645284983
469,-0.05118971950022366
470,0.1742728763713634
471,0.3373531592005232
472,0.16810274537517247
473,0.3408775774920234
474,-0.05383543220491448
475,-0.09741441754951631
476,-0.5172764702238819
477,0.29112846115123064
478,-0.5234466012200728
479,0.2845652017660902
480,-0.11014780793084766
481,0.14370720923676672
482,-0.013177662189361231
483,-0.10465095328307647
484,-0.009233689771580894
485,-0.10710336854236327
486,0.14519876639526028
487,0.1803452482711254
488,0.023460376844997476
489,0.3452858790405074
490,0.020841089877637414
491,0.34283346378122065
492,0.17527354604447856
493,-0.09002932513752458
494,0.0053879383739709906
495,0.3232694681517006
496,-0.0011753210111694172
497,0.3247610253101941
498,-0.09510102736417146
499,-0.07879163907282061
500,0.17351049586480294
501,0.3345071542164046
502,0.16694723647966253
503,0.33845112663418486
504,-0.08141092604018071
505,0.1588114755056825
506,0.001926604079554595
507,-0.08954668701416069
508,0.005870576497334922
509,-0.09199910227344743
510,0.1603030326641761
511,0.2298929955941902
512,0.07300812416806232
513,0.7833765050643191
514,0.06421870620451126
515,0.7809240898050323
516,0.21865116237135246
517,-0.04048157781445976
518,0.05493568569703585
519,0.7613600941755124
520,0.042202295315704415
521,0.7628516513340058
522,-0.051723411037297606
523,-0.029243891749755772
524,0.22305824318786774
525,0.7725977802402162
526,0.2103248528065364
527,0.7765417526579966
528,-0.038033309713306845
529,0.21151614544403996
530,0.054631274017912027
531,0.3764567762134219
532,0.05201198705055198
533,0.3740043609541351
534,0.20644444321739308
535,0.24595962649818898
536,0.08907475507206104
537,0.799443135968318
538,0.08028533710851003
539,0.7969907207090312
540,0.23471779327535122
541,0.4255218854131228
542,0.1010770962502529
543,0.8140647641138699
544,0.09490696525406193
545,0.8089930618872229
546,0.41428005219028496
547,0.4367595714778268
