Record ID,Geological Group ID,Reference-connected block,reported_type,true_code,repeat_id,repeat_seed,outer_fold,valid_oof,abstain_reason,raw_P_I,raw_P_A,raw_P_S,calibrated_P_I,calibrated_P_A,calibrated_P_S,temperature,temperature_fitted,analysis_protocol_hash,effective_split_seed,split_seed_offset,SHAP::(La/Yb)N,SHAP::A/CNK,SHAP::A/NK,SHAP::Al2O3,SHAP::Ba,SHAP::CaO,SHAP::Ce,SHAP::Dy,SHAP::Er,SHAP::Eu,SHAP::Eu/Eu*,SHAP::Fe*,SHAP::Fe2O3,SHAP::FeO,SHAP::Ga,SHAP::Gd,SHAP::Hf,SHAP::Ho,SHAP::K2O,SHAP::K2O/Na2O,SHAP::La,SHAP::Lu,SHAP::MgO,SHAP::MnO,SHAP::Na2O,SHAP::Nb,SHAP::Nd,SHAP::P2O5,SHAP::Pr,SHAP::Rb,SHAP::Rb/Sr,SHAP::SiO2,SHAP::Sm,SHAP::Sr,SHAP::Ta,SHAP::Tb,SHAP::TiO2,SHAP::Tm,SHAP::Y,SHAP::Yb,SHAP::Zr,SHAP::Zr/Hf
R0024,GG0021,RCB0010,S,2,1,20269892,4,True,,0.11920115351676941,0.050971586257219315,0.8298271894454956,0.22668642757278384,0.14507921868284165,0.6282343537443745,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.022053348,-0.043832853,-0.1338414,-0.042506557,0.44733873,-0.098193236,0.012621321,0.02339371,0.0,0.0,0.06168734,-0.012278046,0.029473063,-0.004323488,0.039326042,0.0,0.6694234,0.021305416,0.0,0.0034362106,0.09498379,-0.025037475,0.002795473,0.006464557,0.01643351,0.102914006,0.0,-0.13018294,-0.004791143,0.1232655,0.09864353,0.0,-0.0020845502,-0.02208679,-0.009392803,0.003468405,0.0733601,0.016333861,0.025862498,-0.0042985566,0.14451563,-0.022160145
R0025,GG0021,RCB0010,S,2,1,20269892,4,True,,0.2464323788881302,0.04326802119612694,0.7102996110916138,0.31798176725654853,0.1274976373032493,0.5545205954402022,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.019758016,0.06473027,-0.14520341,-0.042493608,0.42346057,-0.0927022,0.0185281,0.015088348,0.0,0.0,0.03475623,-0.012278046,-0.0064592324,-0.004323488,-0.047140237,0.0,0.6232257,0.021305416,0.0,0.008989118,0.09498379,-0.025037475,0.002795473,0.012600409,0.0037403037,0.09998819,0.0,-0.45032015,-0.004791143,0.13479517,0.18541263,0.0,0.0025061145,0.017014563,-0.009392803,0.003468405,0.034554817,0.014038531,0.04343973,-0.004899429,0.099011116,-0.015392422
R0026,GG0021,RCB0010,S,2,1,20269892,4,True,,0.12949256598949432,0.01910141296684742,0.8514060378074646,0.24658927586917465,0.09022645803629407,0.6631842660945313,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.022053348,0.13340275,0.027627572,0.009688315,0.440353,-0.114577115,0.0185281,0.015088348,0.0,0.0,0.0673895,-0.012278046,-0.0064592324,0.013510201,0.039326042,0.0,0.6315568,0.021305416,0.0,0.008989118,0.09498379,0.024446145,0.002795473,0.012600409,0.0037403037,0.10856031,0.0,-0.41977915,-0.004791143,0.12939121,0.15215495,0.0,-0.0020845502,0.006096708,-0.009392803,0.003468405,0.04857733,0.018602476,0.04343973,0.0041593947,0.1356099,0.05089292
R0027,GG0021,RCB0010,S,2,1,20269892,4,True,,0.24746212363243103,0.03688376396894455,0.7156540751457214,0.32104424327107944,0.11811135367180875,0.5608444030571118,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.010075544,0.05987799,-0.14520341,0.009688315,0.45610484,-0.09470004,0.024670053,0.015088348,0.0,0.0,0.054409444,-0.012278046,0.042321388,0.013510201,-0.047140237,0.0,0.35191724,0.011143427,0.0,0.008989118,0.09498379,0.024446145,0.002795473,0.012600409,0.0037403037,0.122714154,0.0,-0.37749448,-0.004791143,0.15534264,0.18541263,0.0,-0.0020845502,0.017014563,-0.009392803,0.003468405,0.0020139096,0.016333861,0.04343973,0.026706472,0.16790083,-0.015392422
R0028,GG0021,RCB0010,S,2,1,20269892,4,True,,0.15829646587371826,0.04137720540165901,0.8003262877464294,0.2606261781198475,0.1287968313135292,0.6105769905666233,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.010075544,0.107829854,0.027627572,0.009688315,0.42017385,-0.114577115,0.024670053,0.015088348,0.0,0.0,0.0673895,-0.012278046,-0.0064592324,0.013510201,0.039326042,0.0,0.13241792,0.021305416,0.0,0.008989118,0.09498379,0.024446145,-0.012748118,0.012600409,0.0037403037,0.14514537,0.0,-0.40899757,-0.004791143,0.13894299,0.15215495,0.0,-0.0020845502,0.017014563,-0.009392803,0.003468405,0.03789667,0.009805243,0.04343973,-0.007872792,0.1811144,-0.030279718
R0029,GG0021,RCB0010,S,2,1,20269892,4,True,,0.007826556451618671,0.04001307114958763,0.9521603584289551,0.06324124580894505,0.14902630221660967,0.7877324519744453,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.019758016,0.067106284,0.01311365,0.008969085,0.5365573,0.11280857,0.0185281,0.02339371,0.0,0.0,0.08342488,-0.025454883,0.009155398,0.034410227,0.039326042,0.0,0.5642023,0.021972472,0.0,0.008989118,0.10577728,0.024446145,0.018204903,0.0056623705,-0.004076847,0.029898373,0.0,0.41499633,-0.004791143,0.11839552,0.1317839,0.0,0.0025061145,0.017014563,-0.009392803,0.003468405,0.0672847,0.0075099133,0.02618716,-0.003326727,0.15707892,-0.030279718
R0030,GG0021,RCB0010,S,2,1,20269892,4,True,,0.009300517849624157,0.00941570196300745,0.9812837243080139,0.07372145487637492,0.07419968586671152,0.8520788592569136,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.046224575,0.110340804,0.004544058,0.008969085,0.52755374,0.11905642,0.0185281,0.055478577,0.0,0.0,0.10783431,-0.025454883,0.009155398,0.034410227,0.017221306,0.0,0.555191,0.03241905,0.0,0.008989118,0.054308157,0.11264074,0.01320937,0.012600409,0.01643351,0.119725905,0.0,0.07407139,-0.009018945,0.09306167,0.106788024,0.0,-0.005309156,0.017014563,-0.009392803,0.008475357,0.0672847,0.08524552,0.02618716,0.13859685,0.1339461,-0.0041084504
R0031,GG0021,RCB0010,S,2,1,20269892,4,True,,0.10937231779098511,0.5339251756668091,0.3567025661468506,0.19376854277127106,0.44566517029900227,0.36056628692972664,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0077802124,0.04325834,0.007888522,-0.005187487,0.29919943,0.07725379,0.017011823,0.02339371,0.0,0.0,0.063771665,-0.01023501,0.0076341853,-0.01218731,-0.052818485,0.0,-0.25773275,0.01943468,0.0,0.008989118,-0.004252705,-0.051630918,0.007791006,0.012600409,0.01643351,-0.11927023,0.0,-0.181747,0.029931441,0.13204737,0.14790708,0.0,0.0025061145,0.017014563,-0.009392803,0.005635962,0.04449863,0.018051062,0.03004302,-0.038977854,-0.020865157,-0.0061859526
R0032,GG0021,RCB0010,S,2,1,20269892,4,True,,0.0863412544131279,0.1963215321302414,0.7173371911048889,0.1791866606683131,0.27587705014882463,0.5449362891828623,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0077802124,-0.009338612,-0.07686748,0.008969085,0.07651235,0.13049974,0.01112306,0.02339371,0.0,0.0,0.090606034,-0.037063446,0.009155398,0.034410227,0.018552557,0.0,0.2728856,0.021972472,0.0,0.003453114,-0.009955612,-0.014413055,0.01320937,-0.049872305,0.0037403032,0.0063572368,0.0,0.44772816,-0.012152847,0.17567492,-0.05570927,0.0,0.0025061145,-0.007914204,-0.02803166,0.005635962,0.056604046,-0.00057240576,0.009201247,-0.017019408,0.060403615,0.052911464
R0033,GG0021,RCB0010,S,2,1,20269892,4,True,,0.05281028896570206,0.7597891092300415,0.18740062415599823,0.14279209373500965,0.5794533835087234,0.2777545227562669,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0077802124,0.037269257,0.007888522,-0.011584583,0.26677546,0.09008294,-0.046992138,0.015640717,0.0,0.0,0.08342488,-0.018096443,0.004495985,-0.010924619,0.03760833,0.0,-0.28687987,0.01943468,0.0,0.0034287795,-0.05418191,-0.002147302,0.002795473,0.007215162,0.01643351,-0.50623703,0.0,-0.21918358,0.029931441,0.0971815,-0.045130003,0.0,0.0025061145,-0.02208679,-0.009392803,0.005635962,0.026383426,0.018051062,0.012465786,-0.05961381,-0.06250914,-0.012953675
